Timestamp,Machine,Voltage,Current,Power,Energy,PowerFactor,Frequency,Temperature,Status
2026-07-15T06:35:01.206551+00:00,Crusher,414.8,8.07,6.85,247.28,0.933,50.03,48.74,Running
2026-07-15T06:35:01.206630+00:00,Conveyor,415.1,15.57,11.98,424.34,0.957,49.94,51.0,Running
2026-07-15T06:35:07.320751+00:00,Knockout,413.81,20.62,13.23,406.43,0.98,49.97,52.85,Running
2026-07-15T06:35:07.320899+00:00,BC1,415.87,7.38,2.04,307.56,0.957,50.01,44.91,Maintenance
2026-07-15T06:35:07.321029+00:00,BC2,418.0,6.04,2.91,153.68,0.922,49.99,49.12,Maintenance
2026-07-15T06:35:07.321150+00:00,BC5,412.54,8.91,5.22,487.75,0.956,49.9,50.48,Running
2026-07-15T06:35:07.321275+00:00,Blower,415.65,6.03,2.62,143.33,0.929,49.99,50.51,Idle
2026-07-15T06:35:07.321393+00:00,Rotor,416.05,15.24,10.87,164.05,0.922,50.04,50.6,Running
2026-07-15T06:35:07.321506+00:00,Pump,414.64,15.31,5.59,484.56,0.948,50.01,47.32,Running
2026-07-15T06:35:07.321600+00:00,SF900,417.07,9.64,6.52,188.23,0.95,49.98,49.45,Running
2026-07-15T06:35:07.321694+00:00,Crusher,414.01,9.1,7.32,247.28,0.932,50.05,50.19,Running
2026-07-15T06:35:07.321786+00:00,Conveyor,415.1,18.29,11.61,424.34,0.956,49.94,50.81,Running
2026-07-15T06:35:13.417056+00:00,Knockout,414.17,21.04,13.36,406.44,0.97,50.0,52.19,Running
2026-07-15T06:35:13.417220+00:00,BC1,416.04,5.01,3.15,307.56,0.96,50.04,44.94,Maintenance
2026-07-15T06:35:13.417357+00:00,BC2,419.07,6.32,2.0,153.68,0.922,50.02,47.7,Maintenance
2026-07-15T06:35:13.417484+00:00,BC5,412.26,8.95,5.48,487.75,0.959,49.92,52.48,Running
2026-07-15T06:35:13.417575+00:00,Blower,415.65,7.91,2.4,143.33,0.929,49.98,49.83,Idle
2026-07-15T06:35:13.417657+00:00,Rotor,415.96,15.02,8.81,164.06,0.928,50.05,51.87,Running
2026-07-15T06:35:13.417737+00:00,Pump,415.36,15.3,5.52,484.56,0.945,50.0,48.29,Running
2026-07-15T06:35:13.417815+00:00,SF900,416.01,10.84,7.32,188.24,0.949,49.96,49.78,Running
2026-07-15T06:35:13.417922+00:00,Crusher,414.41,8.45,6.19,247.29,0.93,50.07,49.26,Running
2026-07-15T06:35:13.418062+00:00,Conveyor,414.87,19.73,12.34,424.35,0.951,49.94,51.64,Running
2026-07-15T06:35:19.511080+00:00,Knockout,413.52,19.78,13.04,406.45,0.967,49.98,51.91,Running
2026-07-15T06:35:19.511202+00:00,BC1,416.5,5.44,3.42,307.56,0.954,50.03,44.2,Maintenance
2026-07-15T06:35:19.511304+00:00,BC2,418.94,5.0,2.58,153.68,0.92,50.04,47.7,Maintenance
2026-07-15T06:35:19.511401+00:00,BC5,412.2,9.95,5.22,487.75,0.956,49.94,53.76,Running
2026-07-15T06:35:19.511502+00:00,Blower,415.39,5.0,2.31,143.33,0.924,50.0,48.86,Idle
2026-07-15T06:35:19.511597+00:00,Rotor,416.0,15.54,9.05,164.06,0.924,50.06,49.56,Running
2026-07-15T06:35:19.511690+00:00,Pump,415.76,15.71,7.44,484.57,0.946,50.01,48.27,Running
2026-07-15T06:35:19.511783+00:00,SF900,416.62,8.64,7.64,188.24,0.943,49.99,49.82,Running
2026-07-15T06:35:19.511877+00:00,Crusher,414.22,8.54,5.89,247.29,0.93,50.08,49.22,Running
2026-07-15T06:35:19.511970+00:00,Conveyor,415.06,21.26,12.63,424.36,0.946,49.96,50.84,Running
2026-07-15T06:35:25.596116+00:00,Knockout,413.18,20.54,12.39,406.45,0.968,49.99,52.58,Running
2026-07-15T06:35:25.596272+00:00,BC1,416.38,5.57,2.0,307.56,0.945,50.02,44.03,Maintenance
2026-07-15T06:35:25.596410+00:00,BC2,418.73,7.12,2.84,153.68,0.919,50.03,47.84,Maintenance
2026-07-15T06:35:25.596540+00:00,BC5,411.95,9.01,5.51,487.76,0.953,49.95,54.51,Running
2026-07-15T06:35:25.596673+00:00,Blower,414.98,5.0,2.78,143.33,0.932,50.0,47.19,Idle
2026-07-15T06:35:25.596801+00:00,Rotor,415.84,15.75,9.19,164.07,0.922,50.06,49.17,Running
2026-07-15T06:35:25.596929+00:00,Pump,415.26,15.87,6.42,484.57,0.939,50.0,48.34,Running
2026-07-15T06:35:25.597047+00:00,SF900,416.87,10.33,7.48,188.25,0.938,49.94,49.99,Running
2026-07-15T06:35:25.597140+00:00,Crusher,414.88,8.36,7.76,247.29,0.937,50.09,49.35,Running
2026-07-15T06:35:25.597234+00:00,Conveyor,415.56,21.96,11.13,424.36,0.954,49.92,50.64,Running
2026-07-15T06:35:31.687601+00:00,Knockout,413.48,20.45,10.78,406.46,0.967,49.99,52.83,Running
2026-07-15T06:35:31.687835+00:00,BC1,417.13,5.93,2.39,307.56,0.945,50.02,44.67,Maintenance
2026-07-15T06:35:31.688021+00:00,BC2,418.66,6.66,2.0,153.68,0.92,50.03,46.94,Maintenance
2026-07-15T06:35:31.688202+00:00,BC5,412.79,5.56,2.52,487.76,0.95,49.98,54.61,Maintenance
2026-07-15T06:35:31.688408+00:00,Blower,414.89,5.76,3.01,143.33,0.927,50.02,47.48,Idle
2026-07-15T06:35:31.688583+00:00,Rotor,415.75,14.68,10.12,164.07,0.913,50.08,49.43,Running
2026-07-15T06:35:31.688759+00:00,Pump,415.35,17.23,5.92,484.57,0.927,50.02,49.1,Running
2026-07-15T06:35:31.688932+00:00,SF900,416.71,10.83,8.06,188.25,0.936,49.97,51.78,Running
2026-07-15T06:35:31.689102+00:00,Crusher,415.24,7.81,8.7,247.3,0.938,50.06,49.22,Running
2026-07-15T06:35:31.689271+00:00,Conveyor,415.33,21.98,12.84,424.37,0.956,49.94,49.26,Running
2026-07-15T06:35:37.784394+00:00,Knockout,413.41,18.21,11.98,406.47,0.962,50.03,51.98,Running
2026-07-15T06:35:37.784624+00:00,BC1,416.72,5.99,2.0,307.56,0.933,50.04,46.06,Idle
2026-07-15T06:35:37.784784+00:00,BC2,418.72,5.0,2.26,153.68,0.93,50.01,46.18,Running
2026-07-15T06:35:37.784932+00:00,BC5,412.4,5.0,2.45,487.76,0.954,49.98,54.45,Maintenance
2026-07-15T06:35:37.785078+00:00,Blower,414.45,6.69,2.0,143.33,0.927,50.02,46.57,Idle
2026-07-15T06:35:37.785219+00:00,Rotor,415.58,14.8,9.97,164.08,0.925,50.07,49.18,Running
2026-07-15T06:35:37.785362+00:00,Pump,415.36,16.35,5.66,484.58,0.936,50.0,49.06,Running
2026-07-15T06:35:37.785522+00:00,SF900,416.85,10.49,8.5,188.26,0.941,49.98,51.96,Running
2026-07-15T06:35:37.785722+00:00,Crusher,416.61,6.7,10.31,247.3,0.941,50.06,48.91,Running
2026-07-15T06:35:37.785930+00:00,Conveyor,416.26,21.28,13.03,424.38,0.961,49.96,49.39,Running
2026-07-15T06:35:43.894659+00:00,Knockout,412.07,16.51,11.71,406.47,0.959,50.06,51.21,Running
2026-07-15T06:35:43.894771+00:00,BC1,415.9,7.18,2.8,307.57,0.928,50.05,45.68,Running
2026-07-15T06:35:43.894869+00:00,BC2,418.46,6.69,3.39,153.69,0.933,50.03,47.79,Running
2026-07-15T06:35:43.894976+00:00,BC5,412.8,5.27,2.0,487.76,0.952,49.97,54.22,Idle
2026-07-15T06:35:43.895074+00:00,Blower,415.49,5.48,2.52,143.33,0.922,50.0,45.88,Idle
2026-07-15T06:35:43.895182+00:00,Rotor,415.85,16.29,10.57,164.09,0.921,50.04,49.09,Running
2026-07-15T06:35:43.895276+00:00,Pump,415.53,15.74,5.66,484.58,0.93,50.01,50.32,Running
2026-07-15T06:35:43.895371+00:00,SF900,416.88,11.42,10.3,188.26,0.942,49.97,49.82,Running
2026-07-15T06:35:43.895463+00:00,Crusher,416.62,6.9,10.26,247.31,0.944,50.07,49.87,Running
2026-07-15T06:35:43.895554+00:00,Conveyor,415.45,21.5,13.13,424.38,0.965,49.93,50.3,Running
2026-07-15T06:35:50.009060+00:00,Knockout,411.41,16.85,10.42,406.48,0.962,50.05,51.02,Running
2026-07-15T06:35:50.009280+00:00,BC1,415.94,6.92,3.92,307.57,0.938,50.02,45.17,Running
2026-07-15T06:35:50.009510+00:00,BC2,418.03,6.17,3.32,153.69,0.928,50.02,45.78,Running
2026-07-15T06:35:50.009672+00:00,BC5,413.04,5.0,3.78,487.76,0.948,50.0,53.86,Idle
2026-07-15T06:35:50.009819+00:00,Blower,415.91,5.0,2.0,143.34,0.922,49.97,44.62,Idle
2026-07-15T06:35:50.009987+00:00,Rotor,416.58,15.29,10.93,164.09,0.915,50.04,47.32,Running
2026-07-15T06:35:50.010130+00:00,Pump,415.68,15.19,8.12,484.58,0.931,50.02,50.47,Running
2026-07-15T06:35:50.010317+00:00,SF900,417.37,11.48,8.95,188.27,0.934,49.96,51.18,Running
2026-07-15T06:35:50.010576+00:00,Crusher,417.06,8.42,10.99,247.32,0.95,50.05,48.83,Running
2026-07-15T06:35:50.010792+00:00,Conveyor,415.26,20.55,14.15,424.39,0.966,49.92,51.5,Running
2026-07-15T06:35:56.074184+00:00,Knockout,411.43,15.51,10.46,406.49,0.959,50.05,52.13,Running
2026-07-15T06:35:56.074329+00:00,BC1,416.03,8.47,4.48,307.57,0.939,50.02,44.18,Running
2026-07-15T06:35:56.074461+00:00,BC2,417.94,5.66,4.2,153.69,0.929,50.03,46.05,Running
2026-07-15T06:35:56.074624+00:00,BC5,413.43,5.0,3.8,487.77,0.956,50.0,53.31,Running
2026-07-15T06:35:56.074767+00:00,Blower,416.24,5.24,3.25,143.34,0.927,50.0,43.51,Idle
2026-07-15T06:35:56.074895+00:00,Rotor,416.54,15.94,9.42,164.1,0.924,50.05,48.73,Running
2026-07-15T06:35:56.075020+00:00,Pump,414.7,14.2,9.69,484.59,0.934,50.01,51.0,Running
2026-07-15T06:35:56.075177+00:00,SF900,417.01,11.31,9.91,188.27,0.932,49.98,49.82,Running
2026-07-15T06:35:56.075278+00:00,Crusher,418.07,8.12,11.26,247.32,0.956,50.03,49.39,Running
2026-07-15T06:35:56.075375+00:00,Conveyor,415.83,19.59,13.97,424.4,0.964,49.95,51.66,Running
2026-07-15T06:36:02.172325+00:00,Knockout,412.0,15.36,10.28,406.49,0.962,50.02,52.51,Running
2026-07-15T06:36:02.172476+00:00,BC1,414.64,7.12,4.34,307.57,0.937,50.02,43.76,Running
2026-07-15T06:36:02.172610+00:00,BC2,418.76,6.11,4.42,153.69,0.928,50.03,48.08,Running
2026-07-15T06:36:02.172788+00:00,BC5,413.8,6.32,2.96,487.77,0.95,50.01,51.24,Idle
2026-07-15T06:36:02.172928+00:00,Blower,415.91,6.18,3.57,143.34,0.93,49.99,43.35,Idle
2026-07-15T06:36:02.173053+00:00,Rotor,416.67,16.8,9.17,164.1,0.919,50.06,49.02,Running
2026-07-15T06:36:02.173150+00:00,Pump,414.53,15.02,10.58,484.6,0.932,50.01,51.0,Running
2026-07-15T06:36:02.173279+00:00,SF900,416.66,10.96,9.89,188.28,0.93,50.0,50.87,Running
2026-07-15T06:36:02.173441+00:00,Crusher,416.62,9.1,11.0,247.33,0.96,50.03,50.69,Running
2026-07-15T06:36:02.173543+00:00,Conveyor,415.51,18.93,14.05,424.41,0.963,49.94,51.22,Running
2026-07-15T06:36:08.258401+00:00,Knockout,412.3,15.64,11.65,406.5,0.965,50.02,52.89,Running
2026-07-15T06:36:08.258528+00:00,BC1,414.87,8.13,4.27,307.57,0.94,50.02,45.5,Running
2026-07-15T06:36:08.258628+00:00,BC2,419.25,6.77,5.64,153.69,0.925,50.02,49.48,Running
2026-07-15T06:36:08.258744+00:00,BC5,413.46,5.73,3.41,487.77,0.948,50.02,50.26,Running
2026-07-15T06:36:08.258855+00:00,Blower,414.9,5.0,2.0,143.34,0.925,49.95,42.64,Idle
2026-07-15T06:36:08.258953+00:00,Rotor,416.36,15.55,8.91,164.11,0.923,50.06,49.16,Running
2026-07-15T06:36:08.259050+00:00,Pump,414.65,11.05,6.55,484.6,0.931,50.01,51.05,Idle
2026-07-15T06:36:08.259143+00:00,SF900,415.5,11.85,8.63,188.28,0.926,50.01,49.99,Running
2026-07-15T06:36:08.259236+00:00,Crusher,416.3,9.45,10.85,247.34,0.957,50.02,51.17,Running
2026-07-15T06:36:08.259354+00:00,Conveyor,415.9,18.99,14.4,424.41,0.962,49.93,51.45,Running
2026-07-15T06:36:14.342693+00:00,Knockout,412.33,16.99,10.6,406.5,0.966,49.99,52.3,Running
2026-07-15T06:36:14.342821+00:00,BC1,414.58,9.46,3.32,307.58,0.94,50.02,45.27,Running
2026-07-15T06:36:14.342927+00:00,BC2,419.41,7.1,4.6,153.7,0.925,50.03,49.69,Running
2026-07-15T06:36:14.343021+00:00,BC5,412.31,6.0,3.32,487.77,0.948,49.99,49.5,Running
2026-07-15T06:36:14.343152+00:00,Blower,414.82,5.0,2.76,143.34,0.936,49.98,42.66,Maintenance
2026-07-15T06:36:14.343269+00:00,Rotor,415.9,16.76,8.46,164.11,0.929,50.06,50.07,Running
2026-07-15T06:36:14.343369+00:00,Pump,415.19,5.0,3.31,484.6,0.932,50.03,50.5,Maintenance
2026-07-15T06:36:14.343463+00:00,SF900,415.61,13.22,8.59,188.29,0.93,49.99,51.26,Running
2026-07-15T06:36:14.343556+00:00,Crusher,416.05,10.2,10.17,247.34,0.958,50.02,50.72,Running
2026-07-15T06:36:14.343648+00:00,Conveyor,416.34,20.05,15.13,424.42,0.962,49.9,51.25,Running
2026-07-15T06:36:20.427058+00:00,Knockout,412.63,17.76,10.78,406.51,0.968,49.99,53.36,Running
2026-07-15T06:36:20.427194+00:00,BC1,414.39,9.48,3.35,307.58,0.945,50.06,44.11,Running
2026-07-15T06:36:20.427293+00:00,BC2,418.8,8.84,4.48,153.7,0.93,50.03,50.1,Running
2026-07-15T06:36:20.427387+00:00,BC5,412.4,7.34,4.11,487.77,0.95,49.99,50.22,Running
2026-07-15T06:36:20.427481+00:00,Blower,413.84,6.63,2.98,143.34,0.936,49.98,43.89,Running
2026-07-15T06:36:20.427604+00:00,Rotor,415.72,17.58,10.62,164.12,0.935,50.07,50.42,Running
2026-07-15T06:36:20.427708+00:00,Pump,414.95,5.65,2.26,484.6,0.938,50.02,50.85,Maintenance
2026-07-15T06:36:20.427802+00:00,SF900,415.1,13.01,9.62,188.29,0.932,49.99,51.34,Running
2026-07-15T06:36:20.427895+00:00,Crusher,417.16,11.56,9.86,247.35,0.958,50.04,50.95,Running
2026-07-15T06:36:20.427998+00:00,Conveyor,415.94,19.97,16.19,424.43,0.956,49.91,50.53,Running
2026-07-15T06:36:26.523070+00:00,Knockout,412.84,18.23,10.5,406.52,0.969,50.01,52.51,Running
2026-07-15T06:36:26.523220+00:00,BC1,413.19,10.01,5.76,307.58,0.958,50.07,43.83,Running
2026-07-15T06:36:26.523352+00:00,BC2,417.88,9.29,4.01,153.7,0.932,50.03,50.22,Running
2026-07-15T06:36:26.523448+00:00,BC5,412.8,8.51,4.46,487.78,0.946,50.01,50.1,Running
2026-07-15T06:36:26.523556+00:00,Blower,414.57,5.0,2.0,143.34,0.93,49.99,43.39,Idle
2026-07-15T06:36:26.523668+00:00,Rotor,415.79,16.79,11.29,164.12,0.923,50.04,49.25,Running
2026-07-15T06:36:26.523770+00:00,Pump,415.27,6.93,3.45,484.6,0.928,50.03,51.7,Running
2026-07-15T06:36:26.523874+00:00,SF900,415.96,12.37,9.81,188.3,0.929,49.98,50.58,Running
2026-07-15T06:36:26.523968+00:00,Crusher,417.76,12.91,10.78,247.35,0.957,50.05,49.28,Running
2026-07-15T06:36:26.524063+00:00,Conveyor,415.6,19.76,16.39,424.44,0.953,49.86,50.09,Running
2026-07-15T06:36:32.647730+00:00,Knockout,413.29,18.57,9.87,406.52,0.971,50.03,51.35,Running
2026-07-15T06:36:32.647845+00:00,BC1,413.74,10.34,6.53,307.59,0.958,50.07,43.94,Running
2026-07-15T06:36:32.647950+00:00,BC2,417.83,11.29,3.54,153.7,0.937,50.05,50.99,Running
2026-07-15T06:36:32.648050+00:00,BC5,411.67,10.45,5.47,487.78,0.936,49.97,50.24,Running
2026-07-15T06:36:32.648162+00:00,Blower,414.01,6.3,2.76,143.35,0.934,49.96,43.01,Fault
2026-07-15T06:36:32.648259+00:00,Rotor,417.04,16.08,10.27,164.13,0.917,50.07,50.37,Running
2026-07-15T06:36:32.648339+00:00,Pump,414.28,8.9,3.97,484.61,0.925,50.07,51.1,Running
2026-07-15T06:36:32.648417+00:00,SF900,415.67,14.14,10.3,188.3,0.931,49.97,50.21,Running
2026-07-15T06:36:32.648497+00:00,Crusher,417.04,13.21,10.91,247.36,0.958,50.06,49.33,Running
2026-07-15T06:36:32.648577+00:00,Conveyor,414.85,20.34,15.68,424.45,0.95,49.85,49.8,Running
2026-07-15T06:36:38.746812+00:00,Knockout,413.73,15.88,11.18,406.53,0.964,50.08,51.25,Running
2026-07-15T06:36:38.746958+00:00,BC1,413.39,12.25,7.65,307.59,0.96,50.07,42.9,Running
2026-07-15T06:36:38.747085+00:00,BC2,417.81,11.33,2.74,153.71,0.933,50.04,50.83,Running
2026-07-15T06:36:38.747182+00:00,BC5,411.42,10.31,7.2,487.78,0.943,49.97,50.76,Running
2026-07-15T06:36:38.747287+00:00,Blower,414.38,6.37,2.41,143.35,0.937,49.96,41.96,Maintenance
2026-07-15T06:36:38.747394+00:00,Rotor,417.24,14.5,9.9,164.13,0.922,50.05,50.1,Running
2026-07-15T06:36:38.747504+00:00,Pump,414.88,9.75,3.45,484.61,0.93,50.07,51.56,Running
2026-07-15T06:36:38.747600+00:00,SF900,415.14,16.04,10.96,188.31,0.936,49.94,50.75,Running
2026-07-15T06:36:38.747695+00:00,Crusher,417.14,15.82,11.4,247.36,0.959,50.07,50.28,Running
2026-07-15T06:36:38.747811+00:00,Conveyor,415.28,18.98,15.2,424.46,0.948,49.88,49.68,Running
2026-07-15T06:36:44.859987+00:00,Knockout,413.64,18.6,12.47,406.53,0.963,50.1,52.26,Running
2026-07-15T06:36:44.860104+00:00,BC1,413.66,11.86,8.37,307.59,0.957,50.06,43.34,Running
2026-07-15T06:36:44.860262+00:00,BC2,418.12,10.69,4.07,153.71,0.936,50.03,49.02,Running
2026-07-15T06:36:44.860378+00:00,BC5,411.97,11.52,8.65,487.79,0.941,49.95,50.48,Running
2026-07-15T06:36:44.860489+00:00,Blower,413.9,5.14,3.89,143.35,0.94,49.93,42.38,Maintenance
2026-07-15T06:36:44.860585+00:00,Rotor,417.07,14.67,10.54,164.14,0.924,50.04,49.33,Running
2026-07-15T06:36:44.860679+00:00,Pump,415.54,11.28,2.53,484.61,0.929,50.05,51.12,Running
2026-07-15T06:36:44.860776+00:00,SF900,414.74,10.51,7.85,188.31,0.938,49.98,49.98,Idle
2026-07-15T06:36:44.860871+00:00,Crusher,418.27,15.51,9.79,247.37,0.954,50.02,50.12,Running
2026-07-15T06:36:44.860963+00:00,Conveyor,414.79,19.18,14.48,424.47,0.951,49.88,50.25,Running
2026-07-15T06:36:50.972993+00:00,Knockout,412.88,18.0,12.01,406.54,0.958,50.1,51.3,Running
2026-07-15T06:36:50.973102+00:00,BC1,413.29,13.19,8.7,307.6,0.949,50.04,44.05,Running
2026-07-15T06:36:50.973201+00:00,BC2,417.98,10.27,5.96,153.71,0.941,50.02,48.3,Running
2026-07-15T06:36:50.973296+00:00,BC5,412.78,12.23,9.6,487.79,0.945,49.96,49.98,Running
2026-07-15T06:36:50.973402+00:00,Blower,413.93,5.0,2.0,143.35,0.94,49.94,43.91,Maintenance
2026-07-15T06:36:50.973498+00:00,Rotor,417.61,14.6,10.63,164.15,0.93,50.06,49.67,Running
2026-07-15T06:36:50.973594+00:00,Pump,415.53,10.74,2.71,484.61,0.924,50.08,51.14,Running
2026-07-15T06:36:50.973690+00:00,SF900,413.7,6.59,5.6,188.32,0.935,49.97,49.41,Idle
2026-07-15T06:36:50.973785+00:00,Crusher,418.4,14.17,8.87,247.37,0.954,50.05,50.5,Running
2026-07-15T06:36:50.973883+00:00,Conveyor,415.3,7.57,2.88,424.47,0.951,49.88,51.07,Fault
2026-07-15T06:36:57.064111+00:00,Knockout,413.34,16.31,12.06,406.55,0.967,50.1,50.39,Running
2026-07-15T06:36:57.064221+00:00,BC1,413.72,14.1,8.52,307.6,0.961,50.0,44.06,Running
2026-07-15T06:36:57.064320+00:00,BC2,417.46,10.9,6.3,153.71,0.946,50.0,49.55,Running
2026-07-15T06:36:57.064427+00:00,BC5,412.63,5.0,2.62,487.79,0.936,49.95,50.46,Fault
2026-07-15T06:36:57.064527+00:00,Blower,413.77,5.54,2.12,143.35,0.932,49.93,44.19,Maintenance
2026-07-15T06:36:57.064700+00:00,Rotor,416.83,5.11,2.0,164.15,0.925,50.09,50.27,Fault
2026-07-15T06:36:57.064822+00:00,Pump,414.85,11.83,4.01,484.61,0.936,50.07,50.99,Running
2026-07-15T06:36:57.064928+00:00,SF900,413.84,5.42,3.35,188.32,0.942,49.99,48.67,Idle
2026-07-15T06:36:57.065023+00:00,Crusher,419.08,14.32,8.86,247.38,0.955,50.03,49.14,Running
2026-07-15T06:36:57.065119+00:00,Conveyor,415.53,8.76,2.24,424.47,0.954,49.9,51.85,Running
2026-07-15T06:37:03.161760+00:00,Knockout,413.17,16.36,12.01,406.55,0.972,50.07,50.2,Running
2026-07-15T06:37:03.161889+00:00,BC1,413.81,11.1,5.34,307.61,0.96,49.99,44.81,Idle
2026-07-15T06:37:03.161988+00:00,BC2,418.4,9.75,5.85,153.72,0.944,50.01,50.5,Running
2026-07-15T06:37:03.162095+00:00,BC5,412.55,5.21,2.0,487.8,0.944,49.96,50.99,Fault
2026-07-15T06:37:03.162196+00:00,Blower,414.13,5.0,3.07,143.35,0.933,49.93,43.77,Maintenance
2026-07-15T06:37:03.162295+00:00,Rotor,416.85,5.22,2.28,164.15,0.921,50.06,49.78,Fault
2026-07-15T06:37:03.162390+00:00,Pump,416.09,9.98,4.27,484.62,0.932,50.09,50.23,Running
2026-07-15T06:37:03.162488+00:00,SF900,414.7,5.0,2.06,188.32,0.946,49.99,48.0,Idle
2026-07-15T06:37:03.162583+00:00,Crusher,417.89,16.0,8.75,247.38,0.948,50.02,49.41,Running
2026-07-15T06:37:03.162677+00:00,Conveyor,415.9,8.82,2.08,424.47,0.95,49.91,51.53,Running
2026-07-15T06:37:09.263027+00:00,Knockout,412.77,11.98,8.8,406.56,0.963,50.09,50.96,Idle
2026-07-15T06:37:09.263162+00:00,BC1,413.47,6.7,2.61,307.61,0.954,49.98,44.68,Idle
2026-07-15T06:37:09.263283+00:00,BC2,419.11,8.6,5.93,153.72,0.945,50.03,50.09,Running
2026-07-15T06:37:09.263387+00:00,BC5,413.4,5.85,2.0,487.8,0.941,49.95,51.59,Fault
2026-07-15T06:37:09.263484+00:00,Blower,414.09,6.17,2.74,143.36,0.935,49.93,42.98,Maintenance
2026-07-15T06:37:09.263581+00:00,Rotor,416.16,5.01,2.66,164.15,0.919,50.06,50.79,Maintenance
2026-07-15T06:37:09.263734+00:00,Pump,415.68,6.92,2.0,484.62,0.93,50.09,50.64,Idle
2026-07-15T06:37:09.263832+00:00,SF900,414.86,5.0,2.16,188.32,0.948,50.01,49.75,Idle
2026-07-15T06:37:09.263925+00:00,Crusher,416.85,16.44,8.98,247.39,0.948,50.02,49.57,Running
2026-07-15T06:37:09.264017+00:00,Conveyor,415.38,9.45,2.38,424.47,0.947,49.93,50.03,Running
2026-07-15T06:37:15.344845+00:00,Knockout,412.82,7.32,4.85,406.56,0.959,50.11,50.19,Idle
2026-07-15T06:37:15.344959+00:00,BC1,413.57,8.28,4.07,307.61,0.945,49.97,44.95,Running
2026-07-15T06:37:15.345057+00:00,BC2,418.26,9.09,5.55,153.72,0.95,50.07,48.88,Running
2026-07-15T06:37:15.345164+00:00,BC5,412.47,5.56,3.17,487.8,0.944,49.99,52.01,Fault
2026-07-15T06:37:15.345284+00:00,Blower,413.65,6.63,2.51,143.36,0.946,49.92,41.61,Maintenance
2026-07-15T06:37:15.345384+00:00,Rotor,416.16,5.8,2.72,164.15,0.913,50.05,50.11,Maintenance
2026-07-15T06:37:15.345482+00:00,Pump,415.96,5.0,2.0,484.62,0.916,50.09,51.62,Idle
2026-07-15T06:37:15.345586+00:00,SF900,414.74,5.84,2.0,188.32,0.945,50.0,49.92,Idle
2026-07-15T06:37:15.345681+00:00,Crusher,416.84,16.55,10.28,247.4,0.953,50.03,50.46,Running
2026-07-15T06:37:15.345775+00:00,Conveyor,416.27,9.2,3.04,424.47,0.944,49.91,50.4,Running
2026-07-15T06:37:21.453824+00:00,Knockout,413.22,7.76,4.08,406.56,0.966,50.13,49.18,Idle
2026-07-15T06:37:21.453934+00:00,BC1,413.41,9.35,4.64,307.61,0.95,49.97,44.29,Running
2026-07-15T06:37:21.454032+00:00,BC2,417.35,9.05,5.76,153.73,0.944,50.05,49.66,Running
2026-07-15T06:37:21.454138+00:00,BC5,413.28,5.47,2.54,487.8,0.936,50.01,52.45,Fault
2026-07-15T06:37:21.454236+00:00,Blower,413.13,5.63,2.63,143.36,0.945,49.94,40.35,Maintenance
2026-07-15T06:37:21.454337+00:00,Rotor,415.63,5.08,2.98,164.15,0.912,50.05,49.65,Maintenance
2026-07-15T06:37:21.454476+00:00,Pump,415.97,6.08,3.14,484.62,0.917,50.09,52.12,Idle
2026-07-15T06:37:21.454573+00:00,SF900,414.8,7.7,3.4,188.32,0.947,50.0,49.55,Running
2026-07-15T06:37:21.454714+00:00,Crusher,417.28,16.25,12.6,247.4,0.955,50.06,51.64,Running
2026-07-15T06:37:21.454815+00:00,Conveyor,416.05,10.2,3.42,424.48,0.941,49.88,51.07,Running
2026-07-15T06:37:27.567579+00:00,Knockout,412.79,7.29,5.16,406.57,0.97,50.11,49.45,Running
2026-07-15T06:37:27.567754+00:00,BC1,413.41,8.49,4.33,307.62,0.951,49.97,44.31,Running
2026-07-15T06:37:27.567915+00:00,BC2,417.02,9.81,5.56,153.73,0.943,50.06,50.44,Running
2026-07-15T06:37:27.568050+00:00,BC5,413.59,5.0,2.46,487.8,0.943,50.01,52.71,Fault
2026-07-15T06:37:27.568150+00:00,Blower,411.91,5.44,3.46,143.36,0.94,49.96,39.82,Maintenance
2026-07-15T06:37:27.568244+00:00,Rotor,415.65,5.69,4.06,164.16,0.914,50.04,49.75,Running
2026-07-15T06:37:27.568338+00:00,Pump,416.29,6.12,4.36,484.62,0.919,50.08,52.24,Running
2026-07-15T06:37:27.568430+00:00,SF900,414.43,8.17,3.9,188.33,0.942,50.01,49.6,Running
2026-07-15T06:37:27.568523+00:00,Crusher,417.31,16.27,13.21,247.41,0.96,50.06,51.92,Running
2026-07-15T06:37:27.568616+00:00,Conveyor,415.69,11.11,4.05,424.48,0.95,49.89,51.42,Running
2026-07-15T06:37:33.656377+00:00,Knockout,413.0,8.51,5.49,406.57,0.961,50.11,48.43,Running
2026-07-15T06:37:33.656510+00:00,BC1,412.9,8.76,5.44,307.62,0.94,49.98,44.66,Running
2026-07-15T06:37:33.656632+00:00,BC2,416.6,9.71,5.5,153.73,0.956,50.06,49.93,Running
2026-07-15T06:37:33.656744+00:00,BC5,414.16,5.0,3.14,487.8,0.945,50.01,53.17,Fault
2026-07-15T06:37:33.656869+00:00,Blower,411.8,6.52,3.44,143.36,0.944,49.94,39.07,Maintenance
2026-07-15T06:37:33.656964+00:00,Rotor,415.03,6.99,4.51,164.16,0.917,50.01,50.7,Running
2026-07-15T06:37:33.657058+00:00,Pump,415.98,6.06,5.41,484.63,0.916,50.06,50.63,Running
